time	V(vi)	V(vo)
9.606719682759383e-02	-1.242818e+00	1.300374e+01
9.607335940433805e-02	-1.248876e+00	1.301460e+01
9.607952198108227e-02	-1.254915e+00	1.302018e+01
9.608568455782648e-02	-1.260935e+00	1.302049e+01
9.609184713457071e-02	-1.266937e+00	1.301552e+01
9.609800971131492e-02	-1.272920e+00	1.300528e+01
9.630832264575097e-02	-1.465077e+00	1.300528e+01
9.650363514575096e-02	-1.620715e+00	1.300528e+01
9.669894764575095e-02	-1.751976e+00	1.300528e+01
9.689426014575094e-02	-1.856886e+00	1.300528e+01
9.708957264575092e-02	-1.933866e+00	1.300528e+01
9.728488514575091e-02	-1.981759e+00	1.300528e+01
9.748019764575090e-02	-1.999845e+00	1.300528e+01
9.767551014575089e-02	-1.987852e+00	1.300528e+01
9.787082264575088e-02	-1.945959e+00	1.300528e+01
9.806613514575087e-02	-1.874797e+00	1.300528e+01
9.826144764575086e-02	-1.775436e+00	1.300528e+01
9.845676014575085e-02	-1.649371e+00	1.300528e+01
9.865207264575084e-02	-1.498498e+00	1.300528e+01
9.884738514575082e-02	-1.325087e+00	1.300528e+01
9.904269764575081e-02	-1.131745e+00	1.300528e+01
9.923801014575080e-02	-9.213798e-01	1.300528e+01
9.943332264575079e-02	-6.971567e-01	1.300528e+01
9.962863514575078e-02	-4.624477e-01	1.300528e+01
9.982394764575077e-02	-2.207830e-01	1.300528e+01
9.992160389575076e-02	-9.847562e-02	1.300528e+01
1.000000000000000e-01	9.312268e-15	1.300528e+01
